participantId,DV_BeliefChange_Specific,Pre_Belief_Specific,Post_Belief_Specific,PercentChange,BCTI_Difference,BCTI_pre,DV_BeliefChange_General,DV_BeliefChange_Specific_Post2FU,Education_Cat,AgeYears,IH,AOT,Importance,InstitutionalTrust,Extremism,religion,genai_trust,OpenendedResponseWordCount,StudyNumber,dbscan_cluster,GenderCat,PartyCat
D67539026EFD4D1FA0CF69A6282BE0E0,1.0,100.0,99.0,1.0,,,,,SomeCollege,62.0,,,8.0,6.2,2.0,6.0,5.0,27.0,2.0,NA,Female,Democrat
BE7E89A52976411D88B6D3C55D50F94E,2.0,72.0,70.0,2.77777777777778,,,,,HighSchool,69.0,,,3.0,7.4,2.0,2.0,5.0,23.0,2.0,NA,Female,Democrat
630187E343104A0792CFA87A741EC609,0.0,45.0,45.0,0.0,,,,,SomeCollege,19.0,,,1.0,,1.0,4.0,4.0,28.0,2.0,NA,Male,Independent
BC7635B522B341369D685F7D5225BA5F,-1.0,90.0,91.0,-1.11111111111111,,,,,SomeCollege,67.0,,,-999.0,4.0,3.0,8.0,5.0,74.0,2.0,NA,Female,Democrat
BDE67C2DF7E34C829465442702DD3ACC,10.0,20.0,10.0,50.0,,,,,SomeCollege,35.0,,,0.0,3.2,1.0,8.0,6.0,101.0,2.0,NA,Female,Independent
740A1E364D754D8D837DAE1CBB37DE27,15.0,66.0,51.0,22.7272727272727,,,,,SomeCollege,22.0,,,4.0,4.2,1.0,4.0,4.0,48.0,2.0,NA,Female,Independent
33EA65F95A8B452F801254B76D7571CB,14.0,55.0,41.0,25.4545454545455,,,,,Bachelors,48.0,,,3.0,7.8,1.0,6.0,5.0,66.0,2.0,NA,Male,Democrat
4D8D23549F174F5A9DBC9E67CB1B1056,-18.0,68.0,86.0,-26.4705882352941,,,,,SomeCollege,67.0,,,4.0,7.6,1.0,6.0,4.0,35.0,2.0,NA,Female,NA
4EFF0C55886D4D5DB373C46B17F00B30,0.0,91.0,91.0,0.0,,,,,Bachelors,66.0,,,4.0,6.8,1.0,1.0,5.0,63.0,2.0,NA,Male,Independent
9D3CC2A0CD0E4D41BBC962D772887420,0.0,100.0,100.0,0.0,,,,,HighSchool,20.0,,,-999.0,,1.0,8.0,4.0,16.0,2.0,NA,Female,NA
50E8E993DB1E40B58EB9D70E3FE58C6D,-13.0,79.0,92.0,-16.4556962025316,,,,,Bachelors,40.0,,,2.0,7.0,2.0,8.0,6.0,74.0,2.0,NA,Female,Democrat
E458A546FAFC4A43895570E127E1EA05,0.0,50.0,50.0,0.0,,,,,Bachelors,53.0,,,5.0,8.0,1.0,8.0,3.0,73.0,2.0,NA,Female,Independent
6FE3E7209DA943E3A29F83EAF4CE4639,20.0,35.0,15.0,57.1428571428571,,,,,Bachelors,64.0,,,2.0,6.0,1.0,7.0,5.0,94.0,2.0,NA,Male,Independent
C4480EAF3D99424E9A7A4EBC77936730,-1.0,99.0,100.0,-1.01010101010101,,,,,Masters,44.0,,,-999.0,5.8,1.0,2.0,3.0,110.0,2.0,NA,Female,Independent
BF1C8DFFFC894528B9774A63D691F1A8,22.0,92.0,70.0,23.9130434782609,,,,,Bachelors,66.0,,,6.0,5.2,2.0,3.0,5.0,132.0,2.0,NA,Female,Democrat
162FE4DC007B40758F0A8C323E0D90A5,38.0,44.0,6.0,86.3636363636364,,,,,Bachelors,35.0,,,0.0,5.2,1.0,3.0,7.0,130.0,2.0,NA,Female,Democrat
B8FF337BCE4E47709305D2A30A3C5F0E,-1.0,91.0,92.0,-1.0989010989011,,,,,Masters,62.0,,,4.0,5.8,3.0,8.0,2.0,47.0,2.0,NA,Female,Democrat
B36EC95E8A1141CD87A0A0E402609391,0.0,10.0,10.0,0.0,,,,,Bachelors,48.0,,,0.0,,1.0,1.0,2.0,53.0,2.0,NA,Male,Independent
D9189500C34443EE8B05E4F6EA2DA04F,0.0,85.0,85.0,0.0,,,,,Bachelors,64.0,,,7.0,7.8,3.0,7.0,5.0,145.0,2.0,NA,Female,Democrat
389FB9674BAD4EC890991AA25B11011A,12.0,20.0,8.0,60.0,,,,,Associate,61.0,,,0.0,3.4,2.0,5.0,6.0,44.0,2.0,NA,Male,Republican
97307800D49C494BB554282F64743A52,25.0,75.0,50.0,33.3333333333333,,,,,Associate,42.0,,,6.0,4.0,1.0,8.0,4.0,45.0,2.0,NA,Female,Independent
7E960798CC674DBD9E28A300CE3419EB,0.0,100.0,100.0,0.0,,,,,Bachelors,31.0,,,-999.0,3.8,2.0,8.0,3.0,86.0,2.0,NA,Female,Democrat
2AD940C9920D4E468795F170DBB5E37C,11.0,73.0,62.0,15.0684931506849,,,,,JD/MD,38.0,,,2.0,3.6,1.0,1.0,5.0,73.0,2.0,NA,Female,Independent
384B94D391B0427586316A700F3C258A,-4.0,62.0,66.0,-6.45161290322581,,,,,SomeCollege,47.0,,,2.0,6.2,1.0,8.0,3.0,36.0,2.0,NA,Female,Democrat
C8DAE2F351914C53A13D1EDF1B7C12CD,97.0,100.0,3.0,97.0,,,,,SomeCollege,21.0,,,0.0,3.6,1.0,6.0,4.0,59.0,2.0,NA,Female,Independent
2651BF73651149FEB0A40547AE586F55,0.0,81.0,81.0,0.0,,,,,Bachelors,48.0,,,6.0,2.4,1.0,8.0,4.0,68.0,2.0,NA,Female,Democrat
34476DCE7931476583325AB012B7CDA2,10.0,100.0,90.0,10.0,,,,,SomeCollege,24.0,,,1.0,3.0,2.0,3.0,5.0,90.0,2.0,NA,Male,Democrat
6193BC2038F140ACBECF7B442E1AFA46,17.0,21.0,4.0,80.952380952381,,,,,Masters,74.0,,,1.0,7.8,3.0,1.0,3.0,64.0,2.0,NA,Male,Democrat
709E62199848439C88C689809C832E42,0.0,100.0,100.0,0.0,,,,,SomeCollege,24.0,,,4.0,4.2,1.0,6.0,6.0,84.0,2.0,NA,Male,NA
EEF1665D49B74C44A5DC6EA8F4BCD8E0,-9.0,91.0,100.0,-9.89010989010989,,,,,Masters,46.0,,,4.0,4.8,2.0,1.0,2.0,86.0,2.0,NA,Female,Democrat
8A7803DC27D84078A2E22EAF8DA04494,0.0,100.0,100.0,0.0,,,,,SomeCollege,34.0,,,-999.0,1.8,2.0,2.0,6.0,24.0,2.0,NA,Female,Democrat
F59C0BB90F2847CEB2FD7CED88FA7483,0.0,100.0,100.0,0.0,,,,,SomeCollege,20.0,,,2.0,,1.0,2.0,3.0,117.0,2.0,NA,Male,Independent
1135088B7E4248599036A92B9DFC3742,-5.0,90.0,95.0,-5.55555555555556,,,,,Associate,40.0,,,6.0,3.0,1.0,8.0,2.0,172.0,2.0,NA,Male,Independent
1A81AAEF46BF439EB6AC3777A6998D42,-3.0,92.0,95.0,-3.26086956521739,,,,,LessThanHighSchool,19.0,,,-999.0,5.0,2.0,3.0,2.0,71.0,2.0,NA,Female,Democrat
7895F829DA594283900D9E61EC1A4B8E,10.0,20.0,10.0,50.0,,,,,Bachelors,27.0,,,0.0,2.0,2.0,3.0,4.0,147.0,2.0,NA,Female,Democrat
5C3EE13759464E0CA9594B9696FDC765,0.0,99.0,99.0,0.0,,,,,PhD,72.0,,,-999.0,3.4,1.0,8.0,3.0,28.0,2.0,NA,Female,Democrat
E9778B8B9D824722BFE3556FE2ACFC04,0.0,100.0,100.0,0.0,,,,,HighSchool,40.0,,,6.0,7.4,2.0,8.0,5.0,72.0,2.0,NA,Male,Republican
0FB2898E4FBD4F75A763EF5703E34167,-9.0,90.0,99.0,-10.0,,,,,Associate,54.0,,,4.0,2.4,3.0,8.0,5.0,25.0,2.0,NA,Female,Republican
90F65F16B2EA487AB6EBE2AD21AB2036,-19.0,80.0,99.0,-23.75,,,,,SomeCollege,34.0,,,-999.0,0.8,3.0,2.0,1.0,69.0,2.0,NA,Female,Other
494A60FAFC2F4B6BACEB6D5C2153D8B4,1.0,100.0,99.0,1.0,,,,,Masters,61.0,,,6.0,7.4,2.0,1.0,6.0,17.0,2.0,NA,Male,Democrat
C1D9EBE50DF14EAF93C8D4F45FBA199A,2.0,81.0,79.0,2.46913580246914,,,,,Masters,39.0,,,6.0,2.4,2.0,8.0,5.0,41.0,2.0,NA,Male,Independent
7836758F39C84B038E2BD81987FB827F,98.0,99.0,1.0,98.989898989899,,,,,Masters,80.0,,,0.0,6.2,1.0,1.0,4.0,20.0,2.0,NA,Male,Independent
6B66C8A64DC34D9EB5830C3D572B7849,4.0,9.0,5.0,44.4444444444444,,,,,Bachelors,46.0,,,0.0,5.8,2.0,2.0,5.0,44.0,2.0,NA,Male,Democrat
78BB286ED6CC4625BF555BC647AF25CE,-34.0,25.0,59.0,-136.0,,,,,HighSchool,22.0,,,3.0,4.2,1.0,5.0,4.0,86.0,2.0,NA,Male,Independent
4AF1EAFCF62B48A9BD8D5FEC43C952D9,21.0,30.0,9.0,70.0,,,,,Bachelors,61.0,,,0.0,4.2,3.0,1.0,3.0,92.0,2.0,NA,Male,Democrat
F8075E9DEDD0471EA2E19E6A5CE01C1A,0.0,100.0,100.0,0.0,,,,,Masters,74.0,,,8.0,4.8,3.0,7.0,2.0,99.0,2.0,NA,Female,Democrat
4AAF3C2A871D48D48EAF9C1EF9568532,0.0,100.0,100.0,0.0,,,,,Masters,53.0,,,-999.0,8.4,3.0,5.0,4.0,23.0,2.0,NA,Female,Democrat
A5FABDA0D17C4C6889441519A4F7A3A8,0.0,100.0,100.0,0.0,,,,,SomeCollege,21.0,,,-999.0,5.8,1.0,3.0,3.0,37.0,2.0,NA,Male,Democrat
1B7D9FACB6E84FB896CD98CF16FDB570,0.0,100.0,100.0,0.0,,,,,Masters,70.0,,,4.0,6.2,3.0,2.0,2.0,36.0,2.0,NA,Female,Democrat
AC343FDB21BB410895E48489901D388B,0.0,100.0,100.0,0.0,,,,,Bachelors,73.0,,,6.0,8.2,3.0,2.0,6.0,114.0,2.0,NA,Female,Democrat
4D3A556FF44841E7A7154213519DBB31,3.0,100.0,97.0,3.0,,,,,Bachelors,41.0,,,6.0,3.0,1.0,4.0,6.0,60.0,2.0,NA,Male,Democrat
4D83E916AC3D4E128DACAC9EFD3DF7FB,-87.0,0.0,87.0,-inf,,,,,Bachelors,78.0,,,4.0,4.4,1.0,8.0,3.0,67.0,2.0,NA,Male,Republican
39EAC1F71CD946B9AFEF8BCBB20F44CF,0.0,100.0,100.0,0.0,,,,,JD/MD,66.0,,,1.0,3.6,2.0,7.0,2.0,79.0,2.0,NA,Male,Republican
1C3FEAA46E0444B8B0F96480EF8E0F8A,0.0,100.0,100.0,0.0,,,,,SomeCollege,42.0,,,4.0,3.0,1.0,2.0,2.0,22.0,2.0,NA,Female,Independent
7A46D502FF3946B5A6AF85FAD7F5773C,0.0,100.0,100.0,0.0,,,,,SomeCollege,40.0,,,0.0,0.6,1.0,6.0,5.0,21.0,2.0,NA,Female,Independent
BCD667A58A1A4E25ABF06560EB886583,0.0,99.0,99.0,0.0,,,,,SomeCollege,53.0,,,2.0,,2.0,1.0,7.0,26.0,2.0,NA,Female,Democrat
BA8F3020F91340B58A68DCE3713D3864,-11.0,36.0,47.0,-30.5555555555556,,,,,Bachelors,37.0,,,4.0,6.6,1.0,4.0,5.0,38.0,2.0,NA,Male,Democrat
A24ACAAB80104AE2A3AE474A2423D03E,0.0,40.0,40.0,0.0,,,,,Masters,24.0,,,0.0,5.0,2.0,4.0,3.0,88.0,2.0,NA,Male,Democrat
FF4F16DF3E3248B986B79AC83F44764D,27.0,55.0,28.0,49.0909090909091,,,,,HighSchool,34.0,,,7.0,5.0,2.0,2.0,5.0,76.0,2.0,NA,Male,Democrat
B5FB3C78DA18445992B991AECD386D27,0.0,100.0,100.0,0.0,,,,,Bachelors,54.0,,,8.0,7.6,2.0,8.0,5.0,46.0,2.0,NA,Male,Democrat
8AB7C5A75D7E4ED4964B0CD3F8F24048,19.0,39.0,20.0,48.7179487179487,,,,,Masters,33.0,,,0.0,5.8,1.0,3.0,5.0,71.0,2.0,NA,Male,Independent
95B0EA0BAE8C48B49846E68DA092C38A,0.0,100.0,100.0,0.0,,,,,HighSchool,23.0,,,0.0,0.8,1.0,8.0,4.0,30.0,2.0,NA,Female,Republican
713B12E33399403AA322D5FC09E7DBD8,0.0,100.0,100.0,0.0,,,,,Masters,58.0,,,-999.0,3.2,1.0,1.0,5.0,59.0,2.0,NA,Male,NA
03DF43246C914ABBB382B76F6C04DDA9,-38.0,12.0,50.0,-316.666666666667,,,,,HighSchool,22.0,,,0.0,2.6,1.0,1.0,6.0,51.0,2.0,NA,Male,Independent
EFEC9071D2114B63808B3F750402DF43,36.0,74.0,38.0,48.6486486486487,,,,,HighSchool,29.0,,,3.0,6.2,1.0,1.0,3.0,29.0,2.0,NA,Male,Democrat
CB18A705D3D540B8A4A8D627BE511170,5.0,100.0,95.0,5.0,,,,,SomeCollege,40.0,,,5.0,4.8,3.0,1.0,3.0,19.0,2.0,NA,Male,Democrat
298C9F0889D7453D82FBD7F8AD65B92F,0.0,100.0,100.0,0.0,,,,,SomeCollege,44.0,,,2.0,3.8,1.0,5.0,5.0,49.0,2.0,NA,Female,Independent
64F3764E4DD94B1C95E1E28CE1EC8095,0.0,100.0,100.0,0.0,,,,,HighSchool,41.0,,,-999.0,3.8,1.0,7.0,5.0,45.0,2.0,NA,Male,Independent
6071D09787B54E07879D8BD9782B2341,0.0,100.0,100.0,0.0,,,,,Bachelors,31.0,,,4.0,2.4,3.0,8.0,3.0,62.0,2.0,NA,Female,Democrat
776435FD31304C318DE896E0657127C2,0.0,100.0,100.0,0.0,,,,,Bachelors,31.0,,,-999.0,3.4,1.0,8.0,2.0,84.0,2.0,NA,Female,Independent
6E5406600D764059BC155B26FCA4AF8D,0.0,99.0,99.0,0.0,,,,,Bachelors,27.0,,,-999.0,5.2,1.0,2.0,2.0,34.0,2.0,NA,Male,Democrat
FAEF480759C94412A5AD593699217679,40.0,80.0,40.0,50.0,,,,,Associate,26.0,,,3.0,5.6,1.0,3.0,5.0,132.0,2.0,NA,Male,Independent
D277AB5749C54D56AB93B191298A7AD3,-25.0,38.0,63.0,-65.7894736842105,,,,,JD/MD,42.0,,,1.0,1.6,2.0,8.0,3.0,37.0,2.0,NA,Male,Republican
55912A06C0AA4158A236C973A49E6C0E,0.0,100.0,100.0,0.0,,,,,Bachelors,22.0,,,0.0,7.4,1.0,5.0,6.0,64.0,2.0,NA,Male,NA
2241CE49B9D64A0F8997374BFEAA4E57,11.0,67.0,56.0,16.4179104477612,,,,,Masters,36.0,,,2.0,3.2,3.0,1.0,6.0,129.0,2.0,NA,Male,Democrat
C2C8A74EC7434A6F964C947422FF849A,-2.0,98.0,100.0,-2.04081632653061,,,,,HighSchool,30.0,,,4.0,3.4,1.0,3.0,2.0,47.0,2.0,NA,Female,Democrat
081C478370F54DABBF6F76F47BC7FD67,-50.0,0.0,50.0,-inf,,,,,Bachelors,45.0,,,0.0,6.6,2.0,5.0,4.0,18.0,2.0,NA,Female,Democrat
5FFB8757456B4C0BA2615EBF53D6BB32,3.0,97.0,94.0,3.09278350515464,,,,,HighSchool,37.0,,,-999.0,4.6,2.0,1.0,2.0,65.0,2.0,NA,Male,Democrat
62F502ACB89E4CE288F05BFD3BE0DABA,5.0,95.0,90.0,5.26315789473684,,,,,HighSchool,29.0,,,1.0,4.4,2.0,1.0,5.0,32.0,2.0,NA,Male,Independent
D2C7C79A08024438851D591F9FF656F5,0.0,100.0,100.0,0.0,,,,,Associate,53.0,,,-999.0,6.6,2.0,1.0,6.0,43.0,2.0,NA,Female,Democrat
933B0BF5947B47318D61274487918645,-19.0,11.0,30.0,-172.727272727273,,,,,Bachelors,45.0,,,4.0,5.6,2.0,1.0,5.0,47.0,2.0,NA,Female,Democrat
17AC5D9ABD6F47E08C8F01E94EA31465,2.0,100.0,98.0,2.0,,,,,HighSchool,27.0,,,8.0,3.2,1.0,1.0,2.0,76.0,2.0,NA,Male,Democrat
B26D1FF1A3254FA2A88215506205B0E9,-12.0,70.0,82.0,-17.1428571428571,,,,,Bachelors,44.0,,,6.0,5.2,3.0,1.0,5.0,140.0,2.0,NA,Female,Democrat
7046F00D82DA45AC84BF5D8BEB48D816,0.0,100.0,100.0,0.0,,,,,Bachelors,51.0,,,8.0,,2.0,3.0,3.0,29.0,2.0,NA,Male,Democrat
9B9C14A8482F4C27B3DB6EBEF7149B29,-1.0,89.0,90.0,-1.12359550561798,,,,,SomeCollege,23.0,,,-999.0,4.6,3.0,5.0,5.0,42.0,2.0,NA,Female,Democrat
E38731FE58D548E1B3F8787CC3FFDA07,1.0,100.0,99.0,1.0,,,,,Bachelors,37.0,,,0.0,2.6,1.0,1.0,5.0,48.0,2.0,NA,Female,Democrat
4227771CBB974D8DBE299B31F11DF2FE,-48.0,18.0,66.0,-266.666666666667,,,,,SomeCollege,22.0,,,0.0,0.6,1.0,1.0,5.0,12.0,2.0,NA,Other,Independent
8C9D4AFD3320423EBA99BE2769FE2C62,-5.0,85.0,90.0,-5.88235294117647,,,,,HighSchool,25.0,,,8.0,3.0,1.0,8.0,4.0,63.0,2.0,NA,Male,NA
51DA8E3B21E4400596089FC36D816552,0.0,15.0,15.0,0.0,,,,,Associate,35.0,,,5.0,4.2,3.0,2.0,1.0,144.0,2.0,NA,Female,Democrat
7BF28405E4C7444E9857CDF691341437,0.0,100.0,100.0,0.0,,,,,HighSchool,55.0,,,8.0,3.4,2.0,2.0,6.0,40.0,2.0,NA,Female,Democrat
573A511F66284279B70754406ED46949,20.0,25.0,5.0,80.0,,,,,SomeCollege,35.0,,,0.0,2.2,2.0,2.0,5.0,117.0,2.0,NA,Male,Democrat
277B18C384D34724B793D1CDB78A4246,0.0,20.0,20.0,0.0,,,,,SomeCollege,29.0,,,0.0,2.6,1.0,7.0,2.0,88.0,2.0,NA,Male,Independent
96CFE18C2D71495597FAEDED800F21AD,0.0,34.0,34.0,0.0,,,,,SomeCollege,20.0,,,0.0,7.2,1.0,8.0,6.0,66.0,2.0,NA,Male,Independent
CE387251FBBC45A58D6920EB0935069A,0.0,99.0,99.0,0.0,,,,,SomeCollege,37.0,,,-999.0,3.2,3.0,1.0,2.0,230.0,2.0,NA,Male,Other
45FE27F9D1FD4D879B8583D5202C2F17,3.0,70.0,67.0,4.28571428571429,,,,,Masters,30.0,,,3.0,6.6,1.0,2.0,6.0,94.0,2.0,NA,Female,Republican
0348DB2D2D984340A8B121EDD1D59218,-13.0,87.0,100.0,-14.9425287356322,,,,,Bachelors,26.0,,,6.0,8.0,2.0,8.0,7.0,34.0,2.0,NA,Male,Republican
12076A45802B405BB00ABBFBB67729E0,0.0,0.0,0.0,,,,,,Bachelors,52.0,,,1.0,5.2,1.0,1.0,3.0,78.0,2.0,NA,Male,Democrat
6C4705349C04430BA532B3A0C3078C85,-42.0,41.0,83.0,-102.439024390244,,,,,SomeCollege,35.0,,,0.0,7.0,1.0,5.0,6.0,98.0,2.0,NA,Female,Republican
49F0A680BC4A4D818C3549480013BD4E,0.0,100.0,100.0,0.0,,,,,SomeCollege,54.0,,,0.0,6.2,3.0,8.0,5.0,60.0,2.0,NA,Other,Democrat
1127944010CA4D02827AC3B68B91714A,5.0,100.0,95.0,5.0,,,,,Masters,36.0,,,6.0,8.0,2.0,8.0,6.0,96.0,2.0,NA,Male,Democrat
A5011544B35548DB816CA9FAD40698D5,-3.0,91.0,94.0,-3.2967032967033,,,,,Bachelors,50.0,,,7.0,8.2,1.0,1.0,5.0,17.0,2.0,NA,Male,Democrat
B941108E0DEC4FB992D345F210C6EADD,-28.0,40.0,68.0,-70.0,,,,,Bachelors,36.0,,,1.0,2.0,1.0,3.0,6.0,91.0,2.0,NA,Male,Independent
2259F7A583134B458B07132AFF82ED3E,0.0,0.0,0.0,,,,,,SomeCollege,56.0,,,-999.0,7.8,2.0,4.0,4.0,53.0,2.0,NA,Female,Democrat
F51679B1397A49D786F59E8671B7E2D1,15.0,70.0,55.0,21.4285714285714,,,,,JD/MD,54.0,,,3.0,4.4,2.0,4.0,5.0,108.0,2.0,NA,Female,Democrat
B3E1275A996043CAA3E259ACDE762CFE,-1.0,81.0,82.0,-1.23456790123457,,,,,Bachelors,77.0,,,5.0,6.6,1.0,7.0,4.0,51.0,2.0,NA,Female,Independent
5715B3A2F0AD44F08DF2B30923AEAFEB,0.0,100.0,100.0,0.0,,,,,Bachelors,48.0,,,2.0,7.0,1.0,8.0,6.0,27.0,2.0,NA,Female,Democrat
7DDAC1BACC9B435E9BFD6544CBFCABEC,34.0,64.0,30.0,53.125,,,,,Bachelors,25.0,,,1.0,1.8,2.0,3.0,5.0,32.0,2.0,NA,Male,Democrat
8F7BDD5083354A5FA89D37B5298507DC,39.0,61.0,22.0,63.9344262295082,,,,,SomeCollege,52.0,,,0.0,2.4,1.0,1.0,6.0,50.0,2.0,NA,Female,Other
29150DD46E7D4E988C875B35D42971E4,-20.0,78.0,98.0,-25.6410256410256,,,,,Bachelors,47.0,,,-999.0,4.4,2.0,2.0,4.0,82.0,2.0,NA,Male,Democrat
3413EED697A246E896AD0A399CDC3923,32.0,35.0,3.0,91.4285714285714,,,,,Bachelors,49.0,,,0.0,5.8,1.0,1.0,5.0,75.0,2.0,NA,Female,Republican
9635703152A34B49B91B9C4F91CB6E12,0.0,98.0,98.0,0.0,,,,,Associate,49.0,,,7.0,5.4,2.0,1.0,6.0,45.0,2.0,NA,Male,Democrat
E9B4A5E434854C1ABC35D5CE17AB3A82,0.0,100.0,100.0,0.0,,,,,SomeCollege,53.0,,,0.0,5.8,3.0,1.0,2.0,70.0,2.0,NA,Female,Democrat
5CB76BED4B3A4DC586B042B85960FE14,4.0,42.0,38.0,9.52380952380952,,,,,Bachelors,50.0,,,2.0,5.8,2.0,6.0,5.0,66.0,2.0,NA,Female,Republican
176175CB71BE4F899BC90A1854018057,0.0,100.0,100.0,0.0,,,,,PhD,60.0,,,6.0,2.2,3.0,8.0,1.0,61.0,2.0,NA,Male,Republican
507075A75F704910B84D5123EADAD730,0.0,99.0,99.0,0.0,,,,,SomeCollege,46.0,,,6.0,1.8,2.0,8.0,5.0,57.0,2.0,NA,Female,Republican
90651E15BDBD4A75AC9891E121CECAB4,1.0,100.0,99.0,1.0,,,,,SomeCollege,53.0,,,8.0,5.4,2.0,1.0,6.0,28.0,2.0,NA,Male,Democrat
F461C04A6C364534B88502CB1CB63827,-22.0,78.0,100.0,-28.2051282051282,,,,,Associate,46.0,,,4.0,5.0,2.0,8.0,5.0,35.0,2.0,NA,Female,Democrat
BA778645102B4A70BDBD45A3DE66D667,20.0,100.0,80.0,20.0,,,,,SomeCollege,50.0,,,8.0,3.6,1.0,8.0,4.0,23.0,2.0,NA,Female,Independent
27AE1B17B04048009D52EA7E956BE7C0,0.0,0.0,0.0,,,,,,Bachelors,47.0,,,0.0,2.8,3.0,1.0,3.0,129.0,2.0,NA,Female,Democrat
B1EFF1A8A38F4406B19C1E6E96E64A67,0.0,71.0,71.0,0.0,,,,,Bachelors,56.0,,,2.0,4.8,1.0,6.0,6.0,32.0,2.0,NA,Male,Independent
BFB9B3837F744751819DD9ACAD41EA6C,0.0,100.0,100.0,0.0,,,,,Bachelors,62.0,,,8.0,6.0,3.0,7.0,5.0,37.0,2.0,NA,Female,Democrat
B5CF7243E14948DB896CB52FE9224E95,0.0,50.0,50.0,0.0,,,,,HighSchool,66.0,,,-999.0,6.0,1.0,8.0,1.0,19.0,2.0,NA,Female,Republican
A56CD95DD11C4FD19ECEF8F7795F09FD,39.0,99.0,60.0,39.3939393939394,,,,,SomeCollege,51.0,,,6.0,3.2,1.0,1.0,3.0,83.0,2.0,NA,Female,Independent
B1573AE2DAB54008885563B734CB0782,7.0,94.0,87.0,7.4468085106383,,,,,Masters,59.0,,,7.0,7.6,3.0,1.0,2.0,17.0,2.0,NA,Male,Democrat
A298719289AA4077A7DBEF7A706F2992,-7.0,76.0,83.0,-9.21052631578947,,,,,Bachelors,50.0,,,7.0,3.4,2.0,5.0,4.0,98.0,2.0,NA,Male,Republican
B0C3D61517104DBF9A2473C3536EF254,1.0,1.0,0.0,100.0,,,,,Bachelors,48.0,,,4.0,6.0,2.0,2.0,4.0,65.0,2.0,NA,Female,Democrat
67E25F432F7C4616B1C4045D9BE8AA37,-4.0,69.0,73.0,-5.79710144927536,,,,,JD/MD,57.0,,,4.0,5.4,1.0,2.0,5.0,99.0,2.0,NA,Male,Democrat
3BB9F558B79A4B22A71CF00356573354,0.0,100.0,100.0,0.0,,,,,Masters,59.0,,,6.0,4.6,1.0,3.0,3.0,82.0,2.0,NA,Female,Democrat
7278105B2E864CD58A3F295271E82212,0.0,80.0,80.0,0.0,,,,,SomeCollege,49.0,,,1.0,3.4,1.0,6.0,4.0,80.0,2.0,NA,Male,Independent
7694FFAEE26C4CCCA60878E6CF5C72C1,0.0,100.0,100.0,0.0,,,,,HighSchool,58.0,,,-999.0,5.6,3.0,8.0,4.0,29.0,2.0,NA,Female,Republican
F4DC27B22D5D469AA059CB7D953EE762,0.0,0.0,0.0,,,,,,Bachelors,49.0,,,0.0,6.4,2.0,5.0,5.0,69.0,2.0,NA,Female,Democrat
6595CE9F883840DEB90CD51D36DD59F3,0.0,99.0,99.0,0.0,,,,,Masters,46.0,,,0.0,3.6,1.0,2.0,2.0,36.0,2.0,NA,Male,Democrat
0B23D5D9AACA4AFD9227F5D0EFE58EEA,-15.0,82.0,97.0,-18.2926829268293,,,,,HighSchool,49.0,,,7.0,3.8,1.0,8.0,2.0,20.0,2.0,NA,Male,Other
CB78AFAADB144AF5ABC33CF2AEE96703,-12.0,81.0,93.0,-14.8148148148148,,,,,PhD,60.0,,,1.0,6.2,1.0,8.0,4.0,23.0,2.0,NA,Female,Republican
4F998834F4BE476D82745B47B37BC26E,-69.0,2.0,71.0,-3450.0,,,,,Bachelors,59.0,,,0.0,7.4,3.0,1.0,6.0,116.0,2.0,NA,Female,Democrat
644D1FF591F34676BE8BA385E201561E,39.0,100.0,61.0,39.0,,,,,Bachelors,49.0,,,-999.0,5.6,3.0,2.0,4.0,57.0,2.0,NA,Female,Democrat
9777F5E6D87C48A6A97B04780A49FA49,0.0,100.0,100.0,0.0,,,,,SomeCollege,64.0,,,8.0,7.6,1.0,8.0,5.0,99.0,2.0,NA,Male,Independent
3407D5E0D003450C8EFFF21E2E05ACB4,31.0,100.0,69.0,31.0,,,,,Bachelors,58.0,,,6.0,2.0,3.0,6.0,6.0,58.0,2.0,NA,Female,Democrat
602AA0DCAE284BD69C0068157CA215EB,4.0,41.0,37.0,9.75609756097561,,,,,Masters,51.0,,,1.0,0.2,1.0,2.0,1.0,45.0,2.0,NA,Female,Independent
0BCC2E2FF5E84913AA0924679208ACF2,0.0,100.0,100.0,0.0,,,,,Bachelors,75.0,,,8.0,0.8,1.0,1.0,5.0,73.0,2.0,NA,Female,Independent
45619EEC714342B69D45730A7FF61C59,0.0,100.0,100.0,0.0,,,,,Bachelors,55.0,,,-999.0,5.0,2.0,5.0,3.0,29.0,2.0,NA,Female,Democrat
51330BE92DBC45C8BA15922E6002E218,0.0,20.0,20.0,0.0,,,,,SomeCollege,66.0,,,1.0,4.8,1.0,1.0,1.0,129.0,2.0,NA,Female,Independent
7EF487B133D14734AA3EF827FC7E6BB3,23.0,92.0,69.0,25.0,,,,,Associate,47.0,,,4.0,6.4,2.0,1.0,6.0,39.0,2.0,NA,Female,Democrat
C29428ACD3FB4DE4AD337D9A83D952F8,0.0,100.0,100.0,0.0,,,,,SomeCollege,54.0,,,8.0,4.0,1.0,6.0,5.0,46.0,2.0,NA,Female,Republican
DAFDD2C4EB0D4F178D88BFBAAA816708,40.0,90.0,50.0,44.4444444444444,,,,,SomeCollege,56.0,,,6.0,8.0,2.0,8.0,2.0,54.0,2.0,NA,Male,Democrat
